region,show_name,session_counts
north east,junior_bake_off,25
north east,junk_rescue,13
north east,justins_house,239
north east,katie_morag,13
north east,katy,4
north east,kazoops_,78
north east,kenny,1
north east,killed_by_my_debt,4
north east,king_lear,53
north east,later_with_jools_holland,78
north east,let_s_celebrate,9
north east,let_s_play,95
north east,live_at_the_apollo,6
north east,locomotion_dan_snows_history_of_railways,4
north east,love_and_drugs_on_the_street_girls_sleeping_rough,61
north east,love_and_hate_crime,52
north east,love_in_the_countryside,17
north east,made_in_dagenham,11
north east,madhur_jaffrey_s_flavours_of_india,3
north east,managing_england_the_impossible_job,19
north east,matilda_and_the_ramsay_bunch,67
north east,medusa_s_ankles,36
north east,melody,36
north east,messy_goes_to_okido,62
north east,millie_inbetween,36
north east,million_pound_menu,41
north east,miranda,61
north east,missions,285
north east,mister_maker_around_the_world,40
north east,mister_maker_comes_to_town,24
north east,mister_maker_s_arty_party,55
north east,mock_the_week,210
north east,motd_2018_world_cup,1094
north east,movies_with_ali_plumb,6
north east,mr_bloom_here_and_there,26
north east,mrs_brown_s_boys,3
north east,mustangs_fc,9
north east,my_life,38
north east,na_cuibhrinn,7
north east,neanderthals_meet_your_ancestors,14
north east,newsnight,36
north east,newsround,8
north east,newsround_specials,5
north east,normandy_44_the_battle_beyond_d_day,8
north east,nothing_like_a_dame,50
north east,numberblocks,470
north east,octonauts,450
north east,odd_squad,869
north east,officially_amazing_goes_bunkers,2
north east,oh_you_pretty_things_the_story_of_music_and_fashion,7
north east,operation_ouch,15
north east,operation_ouch_hospital_takeover,6
north east,orbit_earth_s_extraordinary_journey,16
north east,our_family,51
north east,our_friend_victoria,2
north east,our_girl,309
north east,our_school,8
north east,our_world,4
north east,pablo,14
north east,panorama,27
north east,patchwork_pals,181
north east,peter_kay_s_car_share,14
north east,peter_rabbit,526
north east,pobol_y_cwm,19
north east,pointless,33
north east,pointless_celebrities,62
north east,poldark,190
north east,postman_pat_special_delivery_service,731
north east,qi,6
north east,question_time,174
north east,r_kelly_the_sex_scandal_continues,8
north east,raa_raa_the_noisy_lion,48
north east,radio_1_stories,46
north east,raven,77
north east,reggie_yates_searching_for_grenfell_s_lost_lives,1
north east,reggie_yates_searching_for_grenfells_lost_lives,1
north east,reporting_scotland,3
north east,richard_osman_s_house_of_games,4
north east,romper_stomper,54
north east,room_101,63
north east,sarah_duck,2197
north east,saturday_kitchen,11
north east,school_of_roars,44
north east,scotland_78_a_love_story,52
north east,searching_for_shergar,3
north east,secret_life_of_boys,196
north east,secrets_of_bones,2
north east,shark_bites,4
north east,shaun_the_sheep,246
north east,signs_of_the_times,3
north east,simply_nigella,8
north east,simulcast,8186
north east,so_awkward,36
north east,sportsday,77
north east,springwatch,75
north east,stacey_dooley_investigates,2
north east,stepping_up,3
north east,storyville,50
north east,suffragettes_with_lucy_worsley,16
north east,sunday_politics,16
north east,swallowed_by_the_sea_ancient_egypt_s_greatest_lost_city,10
north east,swashbuckle,68
north east,tee_and_mo,35
north east,teletubbies,179
north east,the_21st_century_race_for_space,2
north east,the_adventures_of_abney_teal,27
north east,the_andrew_marr_show,29
north east,the_big_questions,16
north east,the_blame_game,15
north east,the_boss,3
north east,the_bridge,323
north east,the_burrowers_animals_underground,2
north east,the_button,26
north east,the_damned_united,3
north east,the_deep,681
north east,the_dengineers,62
north east,the_dumping_ground,1083
north east,the_fight_for_women_s_bodies,60
north east,the_furchester_hotel,8
north east,the_graham_norton_show,189
north east,the_housing_enforcers,3
north east,the_insider_reggie_yates,31
north east,the_jeremy_thorpe_scandal,2
north east,the_league_of_gentlemen,149
north east,the_next_step,948
north east,the_odd_life_of_timothy_green,4
north east,the_one_show,19
north east,the_pets_factor,17
north east,the_playlist,1
north east,the_secrets_of_your_food,6
north east,the_sinking_of_the_laconia,31
north east,the_sky_at_night,6
north east,the_split,83
north east,the_travel_show,81
north east,the_trouble_with_women_with_anne_robinson,15
north east,the_truth_about_,2
north east,the_week_in_parliament,2
north east,the_world_cup_hopes_of_a_nation,4
north east,the_young_offenders,134
north east,this_country,7
north east,this_week,20
north east,timeshift,24
north east,timmy_time,26
north east,tinga_tinga_tales,14
north east,tomorrow_s_worlds_the_unearthly_history_of_science_fiction,1
north east,top_of_the_pops,6
north east,top_of_the_shop_with_tom_kerridge,22
north east,topsy_and_tim,302
north east,totp2,12
north east,tracey_breaks_the_news,168
north east,tracy_beaker_returns,117
north east,triathlon_world_series,10
north east,true_north,26
north east,twin_it_to_win_it,8
north east,twirlywoos,28
north east,two_pints_of_lager_and_a_packet_of_crisps,87
north east,ugly_me_my_life_with_body_dysmorphia,9
north east,versailles,194
north east,victoria_derbyshire,156
north east,victorian_farm,4
north east,village_of_dreams,9
north east,waffle_the_wonder_dog,188
north east,what_s_the_big_idea,36
north east,what_s_the_big_idea_,132
north east,where_in_the_world_,8
north east,who_do_you_think_you_are_,4
north east,world_cup_brush_up_with_danny_baker,20
north east,yakka_dee,796
london,hey_duggee,121806
london,bbc_one,109230
london,two_pints_of_lager_and_a_packet_of_crisps,101658
london,bing,98958
london,motd_2018_world_cup,96804
london,doctor_who,91179
london,simulcast,88177
london,something_special,64751
london,bbc_news24,54953
london,peter_rabbit,44797
london,eastenders,44214
london,go_jetters,35695
london,citizen_khan,33798
london,topsy_and_tim,33745
london,the_bridge,32024
london,bbc_two,30137
london,cbeebies,29906
london,our_girl,29052
london,octonauts,28522
london,sarah_duck,27135
london,bitz_bob,23204
london,yakka_dee,22223
london,teletubbies,22137
london,in_the_night_garden,22004
london,numberblocks,21296
london,waffle_the_wonder_dog,19480
london,swashbuckle,18195
london,dipdap,17562
london,britain_s_best_home_cook,16773
london,extras,16473
london,the_dumping_ground,16309
london,the_next_step,15906
london,twirlywoos,15517
london,patchwork_pals,15311
london,miranda,14659
london,odd_squad,14485
london,baby_jake,14474
london,our_family,14312
london,hidden,12566
london,versailles,11820
london,poldark,11718
london,biggest_weekend,11628
london,mock_the_week,11281
london,the_graham_norton_show,11133
london,andy_s_safari_adventures,10631
london,a_very_english_scandal,9799
london,andy_s_prehistoric_adventures,9194
london,casualty,9135
london,happy_tent_tales,9005
london,atlanta,8818
london,matilda_and_the_ramsay_bunch,8633
london,biggleton,8594
london,raa_raa_the_noisy_lion,8589
london,gavin_stacey,8585
london,missions,8546
london,gym_stars,8519
london,frankie_goes_to_russia,8271
london,springwatch,8080
london,bbc_four,7562
london,tee_and_mo,7493
london,cbeebies_bedtime_stories,7236
london,timmy_time,7109
london,frankie_boyle_s_new_world_order,7016
london,mister_maker_comes_to_town,6875
london,show_me_show_me,6774
london,i_can_cook,6767
london,alphablocks,6686
london,footy_pups,6599
london,justin_s_house,6508
london,escape_to_the_country,6356
london,tracey_breaks_the_news,6200
london,the_split,6147
london,garden_rescue,6073
london,mr_bloom_here_and_there,5949
london,love_and_drugs_on_the_street_girls_sleeping_rough,5832
london,boj,5775
london,holby_city,5750
london,do_you_know,5603
london,this_country,5451
london,olobob_top,5445
london,apple_tree_house,5383
london,million_pound_menu,5274
london,panorama,5180
london,triathlon_world_series,5166
london,tracy_beaker_returns,5042
london,jamie_johnson,4976
london,get_well_soon_hospital,4851
london,bbc_one_hd,4836
london,mister_maker_s_arty_party,4795
london,grenfell,4739
london,the_league_of_gentlemen,4622
london,shaun_the_sheep,4598
london,breakfast,4523
london,dragons,4515
london,millie_inbetween,4432
london,charlie_and_lola,4426
london,danger_mouse,4321
london,hetty_feather,4298
london,school_of_roars,4288
london,all_round_to_mrs_brown_s,4213
london,king_lear,4112
london,old_jack_s_boat,3940
london,doctors,3922
london,richard_osman_s_house_of_games,3811
london,qi,3798
london,the_adventures_of_abney_teal,3788
london,cbbc,3787
london,the_deep,3750
london,mister_makers_arty_party,3725
london,art_ninja,3521
london,postman_pat_special_delivery_service,3447
london,pointless,3324
london,melody,3314
london,gardeners_world,3310
london,messy_goes_to_okido,3235
london,live_at_the_apollo,3197
london,can_t_cope_won_t_cope,3129
london,600_bottles_of_wine,3085
london,dinopaws,3061
london,horrible_histories,3049
london,grammar_schools_who_will_get_in,3016
london,romper_stomper,2977
london,bargain_hunt,2964
london,tiny_tumble,2959
london,earth_one_amazing_day,2934
london,apple_tree_house_mini,2868
london,my_life,2665
london,tinga_tinga_tales,2639
london,edwardian_farm,2633
london,newsnight,2569
london,can_science_make_me_perfect_with_alice_roberts,2516
london,question_time,2474
london,the_doctor_blake_mysteries,2454
london,mister_maker_around_the_world,2419
london,the_trouble_with_women_with_anne_robinson,2358
london,the_dengineers,2349
london,being_human,2308
london,the_andrew_marr_show,2292
london,bbc_parliament,2286
london,cbeebies_house_songs,2278
london,animal_tv,2233
london,before_grenfell_a_hidden_history,2194
london,the_worst_witch,2190
london,my_world_kitchen,2174
london,have_i_got_news_for_you,2132
london,love_in_the_countryside,2086
london,wolfblood,2037
london,ambulance,2009
london,the_jeremy_thorpe_scandal,1996
london,secret_life_of_boys,1993
london,radio_1_stories,1985
london,hank_zipzer,1974
london,antiques_road_trip,1972
london,horizon,1931
london,london_news,1925
london,life_and_death_row,1905
london,katie_morag,1895
london,the_world_cup_hopes_of_a_nation,1884
london,bbc_news,1871
london,the_pets_factor,1864
london,britain_s_forgotten_men,1863
london,africa_s_great_civilisations,1805
london,operation_ouch,1803
london,managing_england_the_impossible_job,1801
london,the_sky_at_night,1788
london,64_zoo_lane,1768
london,daily_politics,1760
london,life,1756
london,room_101,1752
london,mustangs_fc,1750
london,dennis_gnasher_unleashed,1728
london,curious_creatures,1694
london,uncle,1678
london,later_with_jools_holland,1675
london,would_i_lie_to_you,1668
london,arthur,1655
london,ugly_me_my_life_with_body_dysmorphia,1655
london,bbc_one_london,1654
london,storyville,1644
london,expedition_volcano,1631
london,the_furchester_hotel,1627
london,bbc_weekend_news,1622
london,kazoops_,1617
london,have_i_got_a_bit_more_news_for_you,1606
london,raven,1560
london,britains_best_home_cook,1555
london,bbc_news_at_ten,1554
london,bbc_two_england,1523
london,unsolved,1520
london,let_s_play,1504
london,pointless_celebrities,1501
london,tee_and_mo_song_time,1498
london,fifa_world_cup_rewind,1478
london,do_you_know_,1469
london,logan_high,1469
london,the_royal_wedding_prince_harry_and_meghan_markle,1463
london,salamander,1457
london,what_s_the_big_idea,1454
london,fleabag,1441
london,class_dismissed,1420
london,bbc_news_at_six,1408
london,homes_under_the_hammer,1387
london,who_do_you_think_you_are,1362
london,junior_bake_off,1333
london,late_night_line_up,1332
london,woolly_and_tig,1305
london,rip_off_britain,1284
london,great_american_railroad_journeys,1280
london,deadly_dinosaurs_with_steve_backshall,1261
london,true_north,1261
london,antiques_roadshow,1254
london,rick_stein_s_seafood_odyssey,1247
london,our_world,1238
london,the_truth_about,1237
london,journey_in_the_danger_zone_iraq,1236
london,brideshead_revisited,1227
london,blue_peter,1211
london,clangers,1205
london,africa,1202
london,countryfile,1199
london,inspector_montalbano,1199
london,the_fight_for_women_s_bodies,1197
london,the_one_show,1195
london,comedy,1179
london,germaine_bloody_greer,1152
london,architecture_at_the_crossroads,1145
london,asia_business_report,1122
london,africa_a_journey_into_music,1110
london,suffragettes_with_lucy_worsley,1110
london,joins_bbc_news,1109
london,border_lives,1091
london,coast_lives,1090
london,junk_rescue,1086
london,show_me_what_you_re_made_of,1070
london,grammar_schools_who_will_get_in_,1066
london,hardball,1061
london,kazoops,1061
london,flog_it,1059
london,a_girl_s_guide_to_tv,1036
